DateTime,open,high,low,close,volume,amt,turn,bspoint,label
2000/4/4,1316.38,1329.79,1277.53,1292.46,971870000,9878030000.0,2.4122,0,1.0
2000/4/5,1291.46,1324.2,1274.89,1302.52,770790000,7972680000.0,1.9142,0,
2000/4/6,1307.69,1341.96,1296.51,1330.75,969880000,9880590000.0,2.4093,0,
2000/4/7,1338.88,1369.33,1318.23,1344.26,1324860000,13141230000.0,3.2689,0,
2000/4/10,1349.16,1378.67,1325.42,1352.72,1360730000,12904940000.0,3.3544,0,
2000/4/11,1356.75,1385.83,1321.57,1348.76,1086470000,11412270000.0,2.6916,0,
2000/4/12,1348.3,1373.2,1314.97,1342.02,952870000,9821260000.0,2.3596,0,
2000/4/13,1345.4,1381.93,1330.6,1361.04,1342510000,12602910000.0,3.2909,0,
2000/4/14,1366.22,1395.1,1341.17,1365.1,1548550000,14637990000.0,3.8226,0,-1.0
2000/4/17,1361.22,1378.77,1309.57,1332.67,1374270000,13820840000.0,3.3987,0,1.0
2000/4/18,1346.51,1370.81,1309.67,1338.43,534020000,5196270000.0,2.2913,0,
2000/4/19,1348.42,1375.49,1330.52,1351.51,877290000,9155170000.0,2.1714,0,
2000/4/20,1351.93,1383.67,1335.39,1360.37,1034920000,10516500000.0,2.5606,0,-1.0
2000/4/21,1364.69,1392.36,1337.65,1354.39,1057440000,11123290000.0,2.6051,0,
2000/4/24,1357.45,1381.14,1326.57,1347.07,1036400000,10672890000.0,2.5552,0,
2000/4/25,1348.35,1373.63,1324.93,1349.45,853240000,8453670000.0,2.1034,0,
2000/4/26,1353.42,1381.82,1335.77,1351.23,805820000,7988460000.0,1.9853,0,
2000/4/27,1354.8,1376.47,1320.57,1333.87,862860000,8791980000.0,2.1225,0,
2000/4/28,1334.29,1367.79,1318.03,1356.28,769660000,8409800000.0,1.9028,0,
2000/5/8,1362.09,1387.32,1334.06,1359.21,692910000,7480860000.0,1.7015,0,
2000/5/9,1359.21,1372.08,1319.31,1333.86,606890000,6144290000.0,1.4855,0,
2000/5/10,1327.79,1337.75,1281.44,1291.41,640630000,6242950000.0,1.5666,0,
2000/5/11,1286.99,1309.51,1255.13,1267.48,539910000,5270650000.0,1.3196,0,
2000/5/12,1270.09,1293.69,1251.21,1266.53,506680000,4970820000.0,1.237,0,
2000/5/15,1266.9,1283.09,1230.87,1248.69,461720000,4556920000.0,1.1283,0,1.0
2000/5/16,1251.13,1279.82,1242.48,1265.18,367370000,3461040000.0,0.8976,0,
2000/5/17,1271.64,1294.18,1253.31,1267.74,387400000,3694430000.0,0.9472,0,
2000/5/18,1270.17,1305.88,1256.59,1296.84,579420000,5456150000.0,1.4148,0,
2000/5/19,1303.39,1326.42,1285.06,1312.2,786950000,7531950000.0,1.9241,0,
2000/5/22,1319.47,1363.95,1305.79,1345.01,986750000,10020010000.0,2.4114,0,
2000/5/23,1352.13,1375.64,1318.75,1346.69,904950000,8637230000.0,2.2038,0,
2000/5/24,1348.92,1392.74,1331.54,1366.94,1132500000,11578240000.0,2.7612,0,
2000/5/25,1375.45,1411.27,1356.44,1388.52,1265140000,13387460000.0,3.0679,0,
2000/5/26,1396.61,1425.16,1363.19,1388.16,1339600000,13370040000.0,3.2417,0,
2000/5/29,1393.51,1426.3,1372.9,1401.66,1343540000,13864790000.0,3.2103,0,
2000/5/30,1407.25,1435.71,1369.97,1390.15,1305200000,13005890000.0,3.1378,0,
2000/5/31,1390.82,1426.74,1365.45,1398.93,1204600000,12286530000.0,2.9092,0,
2000/6/1,1403.16,1437.41,1383.98,1410.83,1173930000,11868470000.0,2.8303,0,
2000/6/2,1414.74,1452.79,1390.57,1428.35,1659030000,15770020000.0,3.9682,0,
2000/6/5,1435.63,1476.77,1389.2,1415.49,2228610000,20690840000.0,5.3373,0,
2000/6/6,1415.67,1448.36,1390.91,1431.39,1417850000,13869030000.0,3.4149,0,
2000/6/7,1439.07,1468.05,1413.06,1438.98,1282420000,12986790000.0,3.0973,0,
2000/6/8,1440.86,1463.83,1410.27,1432.33,1204400000,12534470000.0,2.9019999999999997,0,
2000/6/9,1433.54,1456.58,1399.34,1414.14,1144190000,11202570000.0,2.7574,0,
2000/6/12,1410.06,1442.07,1383.8,1423.57,938560000,9247340000.0,2.2592,0,
2000/6/13,1427.06,1459.69,1409.62,1442.07,1086080000,10890820000.0,2.6198,0,
2000/6/14,1448.75,1475.59,1423.19,1441.71,1357770000,13417470000.0,3.2564,0,
2000/6/15,1443.31,1469.89,1423.55,1451.08,1009430000,10297870000.0,2.4305,0,-1.0
2000/6/16,1454.11,1474.58,1421.97,1436.76,1100710000,11356780000.0,2.6465,0,
2000/6/19,1436.7,1462.94,1411.78,1432.97,903300000,9553200000.0,2.1768,0,
2000/6/20,1431.86,1453.86,1403.72,1421.77,727480000,7607330000.0,1.7496,0,1.0
2000/6/21,1423.36,1450.6,1408.26,1436.81,585110000,6529170000.0,1.4072,0,
2000/6/22,1440.81,1459.17,1417.69,1435.31,684020000,6985580000.0,1.6313,0,
2000/6/23,1437.59,1467.53,1421.75,1451.37,953400000,9646480000.0,2.269,0,
2000/6/26,1456.8,1487.05,1439.91,1464.27,1067030000,10734710000.0,2.5392,0,
2000/6/27,1467.3,1493.0,1439.82,1463.25,1164200000,11520090000.0,2.6626,0,
2000/6/28,1466.35,1493.84,1447.31,1467.33,925630000,9498220000.0,2.1469,0,-1.0
2000/6/29,1470.95,1491.2,1441.44,1463.42,989980000,10508000000.0,2.338,0,
2000/6/30,1465.63,1491.34,1439.79,1458.08,930240000,9930060000.0,2.2095,0,
2000/7/3,1451.15,1469.67,1414.12,1433.95,954710000,9981150000.0,2.1691,0,1.0
2000/7/4,1429.93,1453.46,1412.52,1441.86,560210000,6092040000.0,1.3343,0,
2000/7/5,1444.09,1467.51,1427.97,1442.97,562550000,6423300000.0,1.3318,0,
2000/7/6,1443.74,1463.23,1422.53,1438.97,594600000,6518980000.0,1.3668,0,
2000/7/7,1440.3,1476.8,1430.58,1461.85,829960000,8649690000.0,1.7813,0,
2000/7/10,1466.13,1495.3,1440.45,1472.46,1195410000,12042400000.0,2.5896,0,
2000/7/11,1476.74,1512.9,1451.06,1487.62,1142120000,11823630000.0,2.5021,0,
2000/7/12,1490.55,1522.42,1469.36,1495.94,1151000000,11780680000.0,2.5936,0,
2000/7/13,1498.94,1536.48,1468.6,1496.6,1500620000,16353110000.0,3.3667,0,
2000/7/14,1498.72,1531.6,1473.27,1506.58,1266840000,13739920000.0,2.8086,0,
2000/7/17,1512.13,1535.99,1482.58,1497.77,1320470000,13351380000.0,2.9514,0,
2000/7/18,1499.41,1527.19,1483.01,1508.25,779100000,8637650000.0,1.7524,0,
2000/7/19,1513.7,1535.86,1492.43,1510.33,797360000,9135510000.0,1.808,0,
2000/7/20,1512.44,1530.13,1483.94,1503.65,738010000,8106200000.0,1.6798,0,
2000/7/21,1505.98,1529.01,1488.59,1506.67,742990000,8263350000.0,1.7268,0,
2000/7/24,1509.13,1526.59,1482.4,1500.86,801320000,8712620000.0,1.8436,0,
2000/7/25,1502.0,1524.77,1486.16,1506.66,627450000,7124010000.0,1.4409999999999998,0,
2000/7/26,1509.36,1535.85,1495.17,1517.47,739460000,8075160000.0,1.6847,0,
2000/7/27,1523.5,1555.9,1500.49,1521.52,1099370000,12668850000.0,2.4982,0,
2000/7/28,1524.21,1547.47,1500.87,1521.89,955600000,10665400000.0,2.1973,0,
2000/7/31,1523.7,1552.09,1502.16,1533.31,930690000,10762560000.0,2.1301,0,
2000/8/1,1537.0,1562.07,1520.7,1538.65,713580000,8087300000.0,1.6509,0,
2000/8/2,1540.99,1559.6,1518.24,1538.88,718070000,8010340000.0,1.6344,0,
2000/8/3,1540.94,1568.26,1521.92,1543.82,1009380000,11194240000.0,2.2729,0,
2000/8/4,1545.47,1567.8,1515.22,1533.96,957020000,11295250000.0,2.1712,0,
2000/8/7,1533.24,1558.76,1511.66,1543.13,812380000,9465160000.0,1.8409,0,
2000/8/8,1546.84,1572.41,1529.31,1551.42,777970000,9307530000.0,1.7679,0,
2000/8/9,1552.09,1576.26,1532.03,1553.7,856160000,9930100000.0,1.9363,0,
2000/8/10,1558.23,1577.47,1534.24,1554.22,907710000,10771950000.0,2.0665,0,
2000/8/11,1557.65,1577.25,1533.51,1549.05,767400000,9301620000.0,1.7638,0,
2000/8/14,1551.19,1575.25,1534.22,1555.46,738410000,8635190000.0,1.6861,0,
2000/8/15,1556.96,1576.93,1537.48,1552.82,605890000,7210210000.0,1.3885,0,
2000/8/16,1556.31,1577.23,1538.93,1558.05,672750000,7854550000.0,1.5399,0,
2000/8/17,1561.35,1583.78,1545.49,1560.93,727700000,8516830000.0,1.6572,0,
2000/8/18,1563.0,1581.16,1545.35,1561.0,676800000,7628280000.0,1.5543,0,
2000/8/21,1561.87,1587.4,1543.58,1571.71,1008100000,11387160000.0,2.2953,0,-1.0
2000/8/22,1574.24,1595.13,1536.07,1544.14,967510000,11019830000.0,2.2092,0,
2000/8/23,1531.68,1559.19,1458.9,1531.73,1340380000,15164980000.0,3.065,0,
2000/8/24,1533.52,1560.9,1510.64,1540.87,947120000,11007860000.0,2.1694,0,
2000/8/25,1544.12,1564.92,1527.11,1550.98,663820000,7806780000.0,1.5432,0,
2000/8/28,1554.65,1575.82,1536.66,1558.46,799640000,8858050000.0,1.8089,0,
2000/8/29,1560.29,1580.65,1539.57,1560.9,730300000,8258830000.0,1.6840000000000002,0,
2000/8/30,1563.13,1576.94,1531.48,1541.61,744910000,8626470000.0,1.7903,0,
2000/8/31,1532.45,1544.93,1492.85,1500.93,888430000,9856230000.0,2.0718,0,
2000/9/1,1491.99,1515.31,1472.99,1485.3,670520000,7597130000.0,1.5691,0,
2000/9/4,1482.62,1506.22,1458.54,1493.49,641720000,7371050000.0,1.5067,0,
2000/9/5,1497.39,1513.63,1446.6,1459.65,591240000,6912590000.0,1.3717,0,
2000/9/6,1450.86,1470.7,1413.95,1426.79,610690000,6760150000.0,1.403,0,1.0
2000/9/7,1427.91,1467.7,1421.66,1446.13,502040000,5378890000.0,1.1743,0,
2000/9/8,1450.28,1470.43,1431.08,1452.66,457070000,5240800000.0,1.0604,0,
2000/9/11,1455.09,1475.82,1433.33,1457.98,497940000,5237020000.0,1.1297,0,
2000/9/12,1461.16,1484.51,1443.94,1469.89,451860000,5003710000.0,1.0212,0,
2000/9/13,1471.58,1501.19,1455.12,1481.68,651240000,7055760000.0,1.449,0,-1.0
2000/9/14,1482.31,1496.7,1456.49,1470.2,478730000,5202790000.0,1.0704,0,
2000/9/15,1468.6,1483.57,1449.57,1467.55,366530000,4076940000.0,0.8318,0,
2000/9/18,1467.84,1480.35,1434.07,1441.41,390860000,4210100000.0,0.8964,0,
2000/9/19,1432.8,1443.41,1394.41,1410.44,582300000,5810700000.0,1.3097,0,
2000/9/20,1410.32,1438.93,1394.76,1425.64,447320000,4735000000.0,1.0079,0,
2000/9/21,1428.68,1443.82,1403.26,1412.38,373820000,4084500000.0,0.8431,0,
2000/9/22,1409.68,1420.43,1385.52,1395.42,315730000,3229140000.0,0.7221,0,
2000/9/25,1393.92,1409.21,1372.32,1382.14,271130000,2724540000.0,0.6138,0,1.0
2000/9/26,1385.14,1407.54,1372.7,1392.47,221990000,2495150000.0,0.5101,0,
2000/9/27,1396.26,1422.14,1386.15,1414.01,240370000,2533270000.0,0.5509,0,
2000/9/28,1416.34,1425.02,1384.34,1391.57,241690000,2534230000.0,0.5443,0,
2000/9/29,1392.16,1418.2,1386.58,1408.48,230740000,2566340000.0,0.5204,0,
2000/10/9,1410.98,1426.74,1385.86,1408.32,217440000,2250710000.0,0.4903,0,
2000/10/10,1410.59,1438.41,1399.92,1429.67,305720000,3319910000.0,0.6786,0,-1.0
2000/10/11,1432.42,1446.22,1410.62,1421.08,335150000,3814410000.0,0.7528,0,
2000/10/12,1420.53,1434.31,1395.02,1412.19,356890000,3915530000.0,0.7985,0,
2000/10/13,1412.64,1432.81,1392.6,1406.01,350410000,4017110000.0,0.7872,0,
2000/10/16,1404.79,1418.85,1379.47,1393.66,312640000,3338960000.0,0.6963,0,1.0
2000/10/17,1393.35,1413.25,1376.82,1398.05,274380000,2972160000.0,0.6131,0,
2000/10/18,1399.52,1424.61,1388.28,1411.65,281620000,3790610000.0,0.6293,0,
2000/10/19,1414.39,1428.45,1393.14,1403.26,250030000,2891410000.0,0.5596,0,
2000/10/20,1403.48,1438.61,1391.12,1428.02,374820000,4739250000.0,0.8475,0,
2000/10/23,1433.55,1454.32,1414.04,1435.09,469930000,5149800000.0,1.0314,0,
2000/10/24,1436.79,1450.87,1415.81,1431.06,327580000,3677750000.0,0.7302,0,
2000/10/25,1431.67,1455.7,1418.58,1441.39,448750000,4941680000.0,0.9892,0,
2000/10/26,1442.58,1456.64,1420.9,1430.71,397400000,4280870000.0,0.8669,0,
2000/10/27,1432.39,1449.25,1416.66,1433.67,408460000,4671820000.0,0.8976,0,
2000/10/30,1432.83,1450.63,1413.48,1434.47,443750000,5023280000.0,0.9726,0,
2000/10/31,1434.91,1456.7,1416.98,1428.63,443310000,4857110000.0,0.9834,0,
2000/11/1,1427.85,1451.14,1417.0,1441.16,355530000,4050360000.0,0.7982,0,
2000/11/2,1443.54,1468.23,1432.53,1448.86,543290000,5875840000.0,1.1531,0,
2000/11/3,1448.61,1463.43,1429.3,1441.83,385890000,4431440000.0,0.8391,0,
2000/11/6,1443.15,1463.3,1429.23,1446.62,409290000,4531490000.0,0.9056,0,
2000/11/7,1448.9,1465.22,1433.35,1449.51,386380000,4307590000.0,0.8467,0,
2000/11/8,1452.86,1470.4,1438.37,1458.33,368880000,4267300000.0,0.8271,0,
2000/11/9,1461.05,1486.07,1448.07,1474.8,529850000,6276310000.0,1.177,0,
2000/11/10,1480.15,1508.06,1464.68,1489.09,776470000,9328060000.0,1.7035,0,
2000/11/13,1493.86,1526.52,1481.61,1509.53,858180000,10457940000.0,1.8795,0,
2000/11/14,1511.07,1531.64,1488.28,1517.96,697050000,8050150000.0,1.571,0,
2000/11/15,1520.42,1540.39,1499.1,1515.2,720160000,8098860000.0,1.5972,0,
2000/11/16,1515.48,1540.41,1502.67,1524.3,680910000,7877860000.0,1.5036,0,
2000/11/17,1527.56,1547.83,1506.68,1522.22,765820000,8392050000.0,1.6648,0,
2000/11/20,1522.3,1539.59,1498.29,1523.97,711470000,8121090000.0,1.5555,0,
2000/11/21,1528.19,1549.62,1508.37,1520.01,650190000,7259740000.0,1.4278,0,
2000/11/22,1518.6,1546.62,1506.27,1536.71,592370000,6815850000.0,1.2845,0,
2000/11/23,1542.03,1562.74,1522.81,1539.9,718400000,8032420000.0,1.5093,0,-1.0
2000/11/24,1540.97,1558.76,1478.53,1493.43,842140000,9647550000.0,1.8312,0,
2000/11/27,1482.11,1510.03,1465.49,1489.79,518110000,5654110000.0,1.1257,0,
2000/11/28,1493.64,1520.55,1487.33,1509.92,449280000,4907650000.0,0.9694,0,
2000/11/29,1511.73,1522.52,1483.16,1497.16,484820000,5232400000.0,1.0481,0,
2000/11/30,1498.23,1515.06,1480.9,1498.15,408890000,4403490000.0,0.8913,0,
2000/12/1,1500.57,1519.83,1486.66,1503.62,459930000,4897180000.0,0.9885,0,
2000/12/4,1506.43,1522.82,1487.22,1508.44,498570000,5381750000.0,1.0722,0,
2000/12/5,1510.62,1526.58,1491.8,1505.77,444200000,4949530000.0,0.9548,0,
2000/12/6,1506.68,1520.54,1479.91,1490.58,514760000,5527280000.0,1.1034,0,
2000/12/7,1487.97,1503.01,1470.57,1484.5,416760000,4499550000.0,0.8958,0,
2000/12/8,1483.84,1502.47,1470.72,1484.73,381500000,4346960000.0,0.8124,0,
2000/12/11,1484.06,1493.08,1450.95,1461.3,381620000,4214360000.0,0.8156,0,
2000/12/12,1460.99,1483.39,1448.04,1472.72,373870000,4047690000.0,0.7881,0,
2000/12/13,1473.6,1486.09,1455.34,1468.07,306830000,3559060000.0,0.6682,0,
2000/12/14,1470.25,1486.14,1453.25,1465.94,288890000,3323090000.0,0.6131,0,
2000/12/15,1467.35,1480.61,1448.32,1461.22,317900000,3598950000.0,0.6889,0,
2000/12/18,1461.97,1474.55,1437.3,1462.01,323380000,3607780000.0,0.7086,0,
2000/12/19,1465.37,1479.09,1447.02,1458.3,254510000,3015840000.0,0.5751,0,
2000/12/20,1460.56,1481.72,1448.2,1471.34,305400000,3732370000.0,0.6952,0,
2000/12/21,1475.37,1495.34,1460.67,1472.95,384670000,4683370000.0,0.8349,0,
2000/12/22,1474.3,1485.07,1451.03,1463.54,358020000,4334240000.0,0.7828,0,
2000/12/25,1464.18,1477.71,1441.92,1456.53,400000000,4742590000.0,0.8692,0,
2000/12/26,1458.27,1477.86,1443.68,1463.01,377570000,4588910000.0,0.818,0,
2000/12/27,1463.28,1477.85,1443.18,1455.41,338650000,4015540000.0,0.7416,0,1.0
2000/12/28,1454.76,1473.09,1441.92,1458.4,344300000,4238930000.0,0.7431,0,
2000/12/29,1461.0,1484.46,1452.85,1474.24,330510000,3927570000.0,0.7057,0,
2001/1/2,1476.91,1503.21,1463.86,1494.33,463430000,5488710000.0,0.9928,0,
2001/1/3,1497.28,1519.86,1482.6,1503.78,682420000,8194290000.0,1.4240000000000002,0,
2001/1/4,1505.25,1519.56,1484.38,1496.65,678290000,7674090000.0,1.3979,0,
2001/1/5,1497.36,1515.42,1480.12,1500.84,660830000,7582330000.0,1.3658,0,
2001/1/8,1503.02,1517.12,1466.45,1486.87,813460000,9165510000.0,1.6571,0,
2001/1/9,1484.38,1508.11,1465.52,1491.35,547320000,5966780000.0,1.1321,0,
2001/1/10,1492.87,1519.99,1482.27,1507.65,605170000,6892050000.0,1.24,0,
2001/1/11,1512.0,1531.82,1493.63,1507.71,674530000,7755920000.0,1.3803,0,-1.0
2001/1/12,1507.8,1520.54,1486.76,1499.66,546540000,5895270000.0,1.1123,0,
2001/1/15,1492.75,1500.34,1442.27,1452.63,568810000,6403560000.0,1.1646,0,1.0
2001/1/16,1444.26,1477.44,1427.9,1467.02,459500000,4882260000.0,0.9691,0,
2001/1/17,1468.84,1483.1,1450.03,1460.89,376750000,3871530000.0,0.764,0,
2001/1/18,1461.95,1482.67,1453.4,1467.48,380670000,3991680000.0,0.7822,0,
2001/1/19,1472.23,1494.67,1466.39,1484.93,452730000,4701180000.0,0.9232,0,-1.0
2001/2/5,1487.76,1498.91,1441.89,1450.75,391090000,3957600000.0,0.8082,0,
2001/2/6,1444.7,1457.3,1411.09,1443.85,382060000,3910130000.0,0.7834,0,
2001/2/7,1445.12,1457.41,1421.88,1432.77,334660000,3249000000.0,0.6815,0,
2001/2/8,1430.55,1442.81,1384.14,1393.33,354220000,3743110000.0,0.7269,0,
2001/2/9,1397.29,1427.0,1389.32,1413.28,340700000,3704510000.0,0.7022,0,
2001/2/12,1416.24,1430.24,1390.11,1416.96,366350000,3604390000.0,0.7506,0,
2001/2/13,1419.07,1433.55,1407.04,1416.7,285570000,2889700000.0,0.5953,0,
2001/2/14,1417.49,1427.89,1404.43,1416.74,232050000,2429150000.0,0.4789,0,
2001/2/15,1418.2,1427.46,1397.75,1404.66,212670000,2180490000.0,0.4381,0,
2001/2/16,1401.57,1410.11,1375.16,1401.35,266200000,2716300000.0,0.5464,0,
2001/2/19,1402.14,1422.38,1389.08,1414.7,230750000,2512310000.0,0.4936,0,
2001/2/20,1416.38,1434.23,1397.75,1408.12,329600000,3717340000.0,0.6763,0,
2001/2/21,1404.65,1411.12,1365.04,1379.09,400990000,4179750000.0,0.8413,0,
2001/2/22,1373.58,1393.18,1358.37,1374.99,284800000,3020070000.0,0.6035,0,1.0
2001/2/23,1374.22,1399.38,1363.23,1393.98,346510000,3580460000.0,0.7116,0,
2001/2/26,1398.89,1420.56,1386.81,1412.22,431950000,4570910000.0,0.8924,0,
2001/2/27,1413.36,1425.11,1395.9,1414.37,377790000,3871620000.0,0.7758,0,
2001/2/28,1416.71,1425.66,1396.66,1408.9,262190000,3005630000.0,0.5354,0,
2001/3/1,1409.83,1426.88,1397.91,1414.17,677360000,5431380000.0,1.3292,0,
2001/3/2,1416.82,1441.38,1411.43,1429.74,534670000,5439240000.0,1.0544,0,
2001/3/5,1432.38,1443.35,1415.68,1425.7,392180000,4237210000.0,0.792,0,
2001/3/6,1426.61,1438.67,1410.25,1427.35,440340000,4999080000.0,0.8812,0,
2001/3/7,1429.55,1445.55,1419.52,1432.23,434120000,4733360000.0,0.8679,0,
2001/3/8,1433.38,1455.03,1422.79,1442.81,455470000,5155740000.0,0.9126,0,
2001/3/9,1445.34,1465.73,1431.38,1449.37,507350000,5905510000.0,1.0118,0,
2001/3/12,1450.76,1462.16,1432.89,1446.39,369910000,4082910000.0,0.7384,0,
2001/3/13,1445.36,1454.5,1423.75,1434.58,326820000,3757540000.0,0.653,0,
2001/3/14,1433.39,1457.61,1425.4,1449.68,355270000,4253130000.0,0.7132,0,
2001/3/15,1451.12,1466.36,1438.96,1451.1,442010000,5155460000.0,0.8935,0,
2001/3/16,1451.56,1464.89,1436.26,1449.05,428360000,4918930000.0,0.85,0,
2001/3/19,1448.82,1465.46,1436.72,1456.81,444630000,4864390000.0,0.8927,0,
2001/3/20,1459.76,1476.85,1448.65,1464.27,423030000,4529460000.0,0.8465,0,
2001/3/21,1466.29,1492.25,1456.18,1482.51,607340000,6811780000.0,1.2253,0,
2001/3/22,1487.55,1509.6,1476.54,1493.32,857050000,9210470000.0,1.6869999999999998,0,
2001/3/23,1496.07,1507.59,1462.68,1467.84,738080000,8178000000.0,1.4585,0,
2001/3/26,1466.56,1496.26,1461.13,1489.3,496260000,5565340000.0,0.9793,0,
2001/3/27,1495.63,1517.35,1481.56,1502.04,607150000,7198020000.0,1.2081,0,
2001/3/28,1505.03,1516.44,1487.15,1501.41,573270000,6722810000.0,1.1319,0,
2001/3/29,1502.4,1515.4,1486.59,1495.74,546860000,6216380000.0,1.0812,0,
2001/3/30,1495.93,1510.69,1483.85,1500.99,502890000,5791360000.0,0.9885,0,
2001/4/2,1504.13,1521.71,1491.56,1507.84,596400000,6788520000.0,1.1813,0,
2001/4/3,1509.3,1520.95,1490.35,1504.66,484660000,5575030000.0,0.9625,0,
2001/4/4,1505.7,1519.87,1474.5,1483.55,632080000,7030660000.0,1.2416,0,
2001/4/5,1479.84,1501.23,1471.21,1496.41,452110000,5102730000.0,0.8856,0,
2001/4/6,1499.78,1512.82,1484.27,1493.25,410180000,4569480000.0,0.8091,0,
2001/4/9,1492.96,1507.07,1477.9,1496.35,458830000,5056630000.0,0.8974,0,
2001/4/10,1498.28,1515.67,1488.99,1501.86,407770000,4552630000.0,0.7976,0,
2001/4/11,1505.34,1516.55,1489.49,1502.89,417480000,4712190000.0,0.8089,0,
2001/4/12,1505.23,1525.39,1488.97,1505.67,614420000,7754860000.0,1.1915,0,
2001/4/13,1506.94,1521.77,1494.68,1509.91,467400000,5796260000.0,0.9236,0,
2001/4/16,1512.69,1533.71,1499.58,1520.6,765950000,9338550000.0,1.5112,0,
2001/4/17,1525.19,1540.66,1506.32,1521.92,702450000,8393760000.0,1.3562,0,-1.0
2001/4/18,1523.45,1537.57,1502.49,1513.47,638550000,7181480000.0,1.2297,0,
2001/4/19,1512.27,1524.45,1488.65,1506.2,572350000,6551620000.0,1.1204,0,
2001/4/20,1507.51,1526.44,1483.11,1491.96,691400000,8285240000.0,1.3403,0,
2001/4/23,1489.57,1502.81,1469.39,1484.35,604180000,7132960000.0,1.1691,0,
2001/4/24,1484.62,1504.8,1475.64,1489.59,445170000,5304250000.0,0.8213,0,
2001/4/25,1489.46,1502.3,1459.02,1468.37,1630380000,3887970000.0,1.0238,0,
2001/4/26,1459.04,1474.64,1444.0,1453.0,391200000,4612430000.0,0.7659999999999999,0,1.0
2001/4/27,1453.88,1475.32,1447.63,1461.97,345310000,4048630000.0,0.6703,0,
2001/4/30,1463.67,1481.02,1452.04,1465.19,296020000,4156330000.0,0.6708,0,
2001/5/8,1466.27,1485.31,1457.07,1474.76,209230000,2626210000.0,0.4108,0,
2001/5/9,1476.25,1489.69,1460.14,1471.72,264250000,3509380000.0,0.5232,0,
2001/5/10,1473.63,1492.41,1462.9,1476.63,233260000,3068720000.0,0.5857,0,
2001/5/11,1479.0,1492.84,1465.82,1479.6,306010000,3512600000.0,0.5964,0,
2001/5/14,1483.8,1504.74,1469.22,1493.93,518840000,6803450000.0,1.0033,0,
2001/5/15,1499.01,1516.63,1483.81,1497.91,525750000,6592350000.0,1.0206,0,
2001/5/16,1501.57,1517.28,1484.81,1500.43,462560000,6313660000.0,0.9032,0,-1.0
2001/5/17,1502.5,1511.98,1482.57,1491.18,466730000,5855980000.0,0.9059999999999999,0,
2001/5/18,1491.09,1504.23,1474.75,1490.72,404800000,4884590000.0,0.8034,0,
2001/5/21,1492.16,1505.38,1474.16,1488.45,550600000,6386820000.0,1.0696,0,
2001/5/22,1489.5,1504.81,1476.31,1487.12,384150000,4506650000.0,0.7539,0,
2001/5/23,1488.31,1500.26,1465.16,1480.95,481270000,5508680000.0,0.9286,0,
2001/5/24,1481.62,1495.01,1465.6,1476.76,430540000,4963560000.0,0.8404,0,
2001/5/25,1476.72,1488.14,1457.93,1470.65,378920000,4340390000.0,0.7452,0,
2001/5/28,1471.21,1480.16,1445.43,1456.15,369190000,4221580000.0,0.7386,0,
2001/5/29,1455.65,1475.62,1444.79,1459.78,328970000,3751320000.0,0.6434,0,
2001/5/30,1461.1,1484.97,1454.31,1476.63,325650000,3818170000.0,0.6311,0,
2001/5/31,1481.04,1494.05,1462.46,1473.48,377330000,4206080000.0,0.7264,0,
2001/6/1,1474.46,1493.37,1460.29,1477.36,457820000,5535600000.0,0.8721,0,
2001/6/4,1479.01,1494.04,1460.28,1475.87,482680000,5570660000.0,0.9312,0,
2001/6/5,1477.3,1496.42,1464.9,1480.99,472330000,5361020000.0,0.8934,0,
2001/6/6,1482.18,1495.67,1466.07,1481.55,439990000,4942840000.0,0.8359,0,
2001/6/7,1482.84,1494.49,1466.91,1476.77,399890000,4397140000.0,0.7606,0,
2001/6/8,1476.83,1488.75,1461.96,1476.27,335920000,3697000000.0,0.6456,0,
2001/6/11,1476.46,1487.77,1460.04,1470.37,350610000,3860550000.0,0.7112,0,
2001/6/12,1470.8,1487.68,1461.54,1474.39,322130000,3611690000.0,0.6443,0,
2001/6/13,1475.94,1493.23,1465.7,1482.53,398910000,4422660000.0,0.7738,0,
2001/6/14,1484.07,1497.34,1459.49,1466.29,494480000,5524400000.0,0.9736,0,
2001/6/15,1463.97,1482.84,1453.74,1470.3,394360000,4385430000.0,0.7588,0,
2001/6/18,1471.32,1481.05,1436.57,1447.16,458700000,4944480000.0,0.872,0,
2001/6/19,1446.34,1463.6,1433.21,1449.69,321760000,3665320000.0,0.6089,0,
2001/6/20,1450.95,1464.82,1433.9,1444.88,305570000,3446880000.0,0.5752,0,1.0
2001/6/21,1447.58,1467.05,1439.49,1456.9,306030000,3314540000.0,0.574,0,
2001/6/22,1459.01,1481.84,1448.84,1472.6,493770000,4672070000.0,0.8998,0,
2001/6/25,1476.79,1496.26,1464.22,1483.18,754270000,6874390000.0,1.3526,0,
2001/6/26,1485.7,1499.03,1469.57,1484.85,579100000,5921170000.0,1.0765,0,-1.0
2001/6/27,1486.5,1497.6,1469.01,1480.33,452420000,4702860000.0,0.8522,0,
2001/6/28,1481.98,1496.21,1464.76,1473.94,446500000,4495430000.0,0.8303,0,
2001/6/29,1475.56,1490.46,1464.69,1475.22,302600000,3225260000.0,0.5770000000000001,0,
2001/7/2,1476.86,1489.21,1459.41,1468.88,285950000,3293080000.0,0.5327,0,
2001/7/3,1469.39,1480.45,1456.11,1470.32,269460000,2961590000.0,0.5003,0,
